"dealer_id","dealer_name","dealer_address","dealer_city","dealer_state","dealer_zip","dealer_contact_person","dealer_phone","dealer_email","dealer_website","stock_num","vehicle_condition","make","model","year","price","mileage","body_style","exterior_color","interior_color","doors","engine","fuel","transmission","drivetrain","seats","vin","optional_features","description","images"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4258","Used","FORD","EXPLORER","2002","    1900.00","185391","Mid-Size","SILVER","GRAY","4","6 Cyl","Gasoline","Automatic","4WD","","1FMZU77E22UC81375","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD, Pass Key Security, Dual Front Air Bag, Active Belts, Sport Utility Cab, All Wheel ABS","Video Test Drive URL (The Nitty Gritty): https://youtu.be/6q8uWp83gew        Just the Basics:    *    Tires about 50%      *  New wheel bearing, fixed taillight, fresh oil change.    *    Good running truck. 4x4 works.         *All side windows inop (pretty sure it's a wiring issue in the driver's door), Rear sliding window works    *    A couple cosmetic dings and tears    *    AC not blowing cold        *This is the truck that I put my 16 year old son in until he decided to go with a fuel efficient car. Any of you with kids knows that a momma ain't gonna put her baby in a car that ain't gonna get him where he needs to go. It may not be the prettiest or the fanciest and it may still need a few things, but the bones are solid.       *UPDATE* When it got cold, I parked it up on the hill in the snow and mud. When I pulled it down, it had a couple codes on it for the two front wheel speed sensors and the ABS pump. The brakes are soft and the 4x4 doesn't engage. I THINK something just got rattled around that I need to tinker with. Check with me on this.","https://cdn.frazerphotos.com/22489/22489_000004258_qdafsx0.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_b8gh9hk.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_tvmurjt.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_8y4eb53.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_q5ll60o.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_u3o6oo6.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_bk5gkhx.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_wnsor8f.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_jyaql6f.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_l2wg3kg.jpg,https://cdn.frazerphotos.com/22489/22489_000004258_17ca0in.jpg,https://cdn.frazerphotos.com/22489/22489_4258_3920.jpg,https://cdn.frazerphotos.com/22489/22489_4258_3921.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4249","Used","DODGE","CHARGER","2018","    7500.00","195183","Sedan","BLACK","BLACK","4","8 Cyl","Gasoline","Automatic","RWD","","2C3CDXCT9JH125046","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Sentry Key, Keyless Entry, Alarm, Daytime Running Lights, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","Video Test Drive (The Nitty Gritty): https://youtu.be/wJuaFkvSVlU         Just The Basics:       *  5.7L Hemi       *Runs and Drives Great!     *Cold AC, Heated Seats.     *Smooth Suspension. Good Brakes.     *Not a showroom perfect car--but it will get you where you need to go.","https://cdn.frazerphotos.com/22489/22489_000004249_fgyedbo.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_85dz2rx.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_ps5xpoe.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_4jhw6xc.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_106t5xe.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_wothf61.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_h0hqvg4.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_d8fx413.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_4r48pv6.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_bj5bmte.jpg,https://cdn.frazerphotos.com/22489/22489_000004249_vnz7pq8.jpg,https://cdn.frazerphotos.com/22489/22489_4249_3922.jpg,https://cdn.frazerphotos.com/22489/22489_4249_3923.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4273","Used","TOYOTA","CAMRY SOLARA","2008","    2000.00","192093","Convertible","RED","TAN","2","6 Cyl","Gasoline","Automatic","FWD","","4T1FA38P68U156554","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Immobilizer, Keyless Entry, Daytime Running Lights, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","Video Test Drive (The Nitty Gritty): https://youtu.be/-rM9WfMEngs         Just the Basics:     *    Runs and drives good     *Convertible top opens and closes the way it should and doesn't leak     *Drives smooth-no suspension noise, good brakes     *Tires: 40%-50%     *Exhaust is a little louder.","https://cdn.frazerphotos.com/22489/22489_000004273_lfhp2s7.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_yui65x2.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_x81vz40.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_hwh1ltg.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_r12mefm.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_1vw0th2.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_8acdgca.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_azccefg.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_b2ms7c1.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_dymj3e3.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_dyqox7w.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_8lkihky.jpg,https://cdn.frazerphotos.com/22489/22489_000004273_sxbl68h.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","3759","Used","CF MOTO","600","2019","    3900.00","950","Mid-Size","ORANGE","BLACK","","","Gasoline","Automatic","","","LCELDUZ41K6004573","","*Great running 4 Wheeler.     *We have used it for a couple years.     *Has low miles and has been maintained as we have used it.     *Have used for snow plowing in the winter and weed spraying in the spring/summer and general leisure.      *  Will get a video test drive as soon as possible.    *    MUST MAKE AN APPOINTMENT to see because it may be at my house on any given day.","https://cdn.frazerphotos.com/22489/22489_3759_3486.jpg,https://cdn.frazerphotos.com/22489/22489_3759_3480.jpg,https://cdn.frazerphotos.com/22489/22489_3759_3479.jpg,https://cdn.frazerphotos.com/22489/22489_3759_3481.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4291","Used","CAN AM","MAVERICK","2020","    8000.00","1275","Mid-Size","BLACK","BLACK","","","Gasoline","Automatic","","","3JB1GAN45LK001064","","*Great running side by side.         *Brand new front end. Replaced Suspension Parts.     *Fresh Oil Change.         *Will get a video test drive as soon as possible.         *MUST MAKE AN APPOINTMENT to see as it may be at our house on any given day. This is currently my favorite ''toy''...serious buyers only. Firm on price. No trades.","https://cdn.frazerphotos.com/22489/22489_4291_3826.jpg,https://cdn.frazerphotos.com/22489/22489_4291_3827.jpg,https://cdn.frazerphotos.com/22489/22489_4291_3828.jpg,https://cdn.frazerphotos.com/22489/22489_4291_3829.jpg,https://cdn.frazerphotos.com/22489/22489_4291_3830.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","3979","Used","NISSAN","FRONTIER","2011","    5000.00","141088","Pick-Up","BLACK","","4","6 Cyl","Gasoline","Automatic","4WD","","1N6AD0EV4BC400462","Tilt Wheel, Immobilizer, Keyless Entry, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, Crew Cab, Regular Bed, All Wheel ABS","Video Test Drive URL: (The Nitty Gritty) https://youtu.be/M7P-RhESt6o?si=thma4xj3KitDLO_D        Just the Basics:        *This truck runs and drives well. Motor sounds good and it shifts the way it's supposed to.     *4x4 works. Brakes and suspension are solid.     *    Passenger side window likely needs a regulator.     *    Recent Major Maintenance & Repairs:     Brand new Nissan OEM fuel pump installed.    New Nissan OEM crank and cam sensors. Still seems to have a longer crank than normal (I think).     Brand new battery (installed November/December last year).","https://cdn.frazerphotos.com/22489/22489_000003979_thg9ggy.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_kkg47xd.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_5ohoxgg.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_lsdryk3.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_vryhbs6.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_17nnpuw.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_wup3dxj.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_h36pid7.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_l26acww.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_yek2dyl.jpg,https://cdn.frazerphotos.com/22489/22489_000003979_lk5y3cg.jpg,https://cdn.frazerphotos.com/22489/22489_3979_3948.jpg,https://cdn.frazerphotos.com/22489/22489_3979_3947.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4310","Used","BUICK","ENCORE","2013","    3000.00","181028","SUV","BLACK","BLACK","4","4 Cyl","Gasoline","Automatic","AWD","","KL4CJFSB5DB105181","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, AM/FM CD/DVD, Sentry Key, Keyless Entry, Alarm, Daytime Running Lights, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/Dxhl4pKS-Tw    Just the Basics:    *AWD, fuel efficient SUV with backup cam     *Drives well. Brakes good.     *Tires 35%-45% all the way around    *Auction said they heard some suspension noise, but I didn't hear anything.     *AC blows cold, BUT blower motor is pretty loud","https://cdn.frazerphotos.com/22489/22489_000004310_cn3tetf.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_9ht6pfx.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_usm7cti.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_8quztld.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_t30xvxq.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_9iy4ohv.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_19dkjhl.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_9ctkjv2.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_dr7aaag.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_1w38xk9.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_f9hxq1x.jpg,https://cdn.frazerphotos.com/22489/22489_000004310_cab7ovg.jpg,https://cdn.frazerphotos.com/22489/22489_4310_3874.jpg,https://cdn.frazerphotos.com/22489/22489_4310_3875.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4329","Used","JEEP","WRANGLER UNLIMI","2011","    7500.00","193743","SUV","BLACK","","4","6 Cyl","Gasoline","4-Speed Manual","4WD","","1J4BA3H17BL587586","Air Conditioning, Available, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, AM/FM CD/DVD, Passive sentry key, Dual Front Airbags, Passenger Sensor, Active Belts, All Wheel ABS, Retractable Roof Panel","Video Test Drive URL (The Nitty Gritty): https://youtu.be/cf7VRuvmClk        Just the Basics:    *    6 Spd Manual transmission     *193k Miles    *    Tires about 40% all the way around.     *    No check engine lights, but gate open light is on    *    Aftermarket radio-no sound?    *    AC works.     *Drives Good.       *  Cruise buttons don't seem to work","https://cdn.frazerphotos.com/22489/22489_000004329_72umrsx.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_zi5kvyo.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_48k3gai.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_2qr1i5e.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_9h2dj3k.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_syxayj8.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_qqkvqmr.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_qv2cxpw.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_wock3iw.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_zopg3sp.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_jznyycz.jpg,https://cdn.frazerphotos.com/22489/22489_000004329_dqwy1ci.jpg,https://cdn.frazerphotos.com/22489/22489_4329_3852.jpg,https://cdn.frazerphotos.com/22489/22489_4329_3853.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4305","Used","JEEP","GRAND CHEROKEE","2019","    9500.00","146139","SUV","BLACK","","4","6 Cyl","Gasoline","Automatic","4WD","","1C4RJFLG8KC530010","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Sentry Key, Keyless Entry, Alarm, Daytime Running Lights, Dual Airbags Front Head and Side, Active Seatbelts, Passenger Airbag Sensor, Dual Rear Side Airbag, All Wheel ABS","Video Test Drive URL (The Nitty Gritty): https://youtu.be/q99ReHI1JKc     Just the Basics:     *146K Miles (but this increases as we have routinely used this as a driver)    *Kevlar Tires about 45%    *Good looking body. Black leather interior in good condition.     *Oil Change is current-has been maintained!     *Runs, Drives, Starts, Stops and Steers the way it should.     *The auction announced ''motor noise'' (listen to video), but I don't hear anything abnormal--just your typical 3.6 engine tick.     *Starter and auxiliary battery Replaced (Auto Stop Light from video not on anymore)     *Check Engine Light On: P0456 Evaporative Emission System-Small Leak Detected, P0158 O2 Sensor Circuit High Voltage (Bank 2, Sensor 2), P1E0A Closed Loop Fueling Not Achieved (Bank 2, Downstream)","https://cdn.frazerphotos.com/22489/22489_000004305_uau427p.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_keq90cx.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_rultvlm.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_1vxtewx.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_aqb9i57.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_q6in7wp.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_cbvps1f.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_o2yp7nd.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_a56ub93.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_4wrbtbp.jpg,https://cdn.frazerphotos.com/22489/22489_000004305_krbr0uu.jpg,https://cdn.frazerphotos.com/22489/22489_4305_3886.jpg,https://cdn.frazerphotos.com/22489/22489_4305_3887.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4323","Used","CHRYSLER","200","2013","     999.00","200257","Sedan","WHITE","BLACK","4","6 Cyl","Gasoline","Automatic","FWD","","1C3CCBCG8DN504463","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/DVD, Satellite, Sentry Key, Keyless Entry, Alarm, Available, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS, Retractable Roof Panel","*The engine sounds very smooth, and has a decent body inside and out overall. The car is very quiet and smooth even when trying to drive it, I almost didn't notice an issue until I noticed the RPM gauge and that it wasn't upshifting like it should.     *The car only had one gear in forward and reverse. In my experience this is most likely an electrical issue rather than a mechanical issue.  We believe this car to have a bad valve body. stuck in 1st gear. (Roughly $175 on ebay)    *We will try to get it in for repair, but until then the price reflects the way it is.","https://cdn.frazerphotos.com/22489/22489_000004323_ye9o4u0.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_yyhiims.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_mgv9z0b.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_iodatol.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_ub3o73l.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_6g8jbs6.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_u2cm2vi.jpg,https://cdn.frazerphotos.com/22489/22489_000004323_bbnh916.jpg,https://cdn.frazerphotos.com/22489/22489_4323_3981.jpg,https://cdn.frazerphotos.com/22489/22489_4323_3982.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4321","Used","JEEP","LIBERTY","2004","    1350.00","224566","SUV","BLACK","TAN","4","6 Cyl","Gasoline","Automatic","4WD","","1J4GL58K84W175604","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD, Dual Front Air Bag, Active Belts, All Wheel ABS","Virtual Test Drive URL ( The Nitty Gritty): https://youtu.be/RIUCFOA4Jt8    **Seriously watch this for the BEST description that you NEED for this specific vehicle**    Just the Basics:     *NOT A PERFECT ''DRIVE ACROSS THE COUNTRY RIGHT NOW'' VEHICLE    *Rusty rockers--All Liberty's this generation did it.    *Tires about 45% all the way around.     *No Check Engine Lights.     *Drives good. Has good power. 4x4 Works. AC Works    *Odometer MAY be inaccurate. Oil Light on Dash. Tire Pressure Light.    *Brake Pads Need Replaced.     *Cruise (Button) does not engage","https://cdn.frazerphotos.com/22489/22489_000004321_42pd0jp.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_yddfdvl.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_oz15l4n.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_hkcmsnx.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_mi58s1j.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_8hab7ms.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_mwe0zzc.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_cqszza7.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_sy828q3.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_dlk82ko.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_ktbuzsp.jpg,https://cdn.frazerphotos.com/22489/22489_000004321_0axubvp.jpg,https://cdn.frazerphotos.com/22489/22489_4321_3856.jpg,https://cdn.frazerphotos.com/22489/22489_4321_3857.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4337","Used","CHEVROLET","EQUINOX","2010","    1750.00","307342","SUV","GRAY","GRAY","4","4 Cyl","Gasoline","Automatic","AWD","","2CNFLEEW4A6206485","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, AM/FM CD/DVD, Immobilizer, Keyless Entry, Alarm, Daytime Running Lights, Dual Airbags Front Head and Side, Active Seatbelts, Passenger Airbag Sensor, All Wheel ABS","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/LqPC7-I8bcg?si=gXPxyhRrIYhYoF6r        Just the Basics:    *    Tires about 25% to 30%         *Vehicle drives very well (despite wheel bearing noise).     *Brakes in good condition. Suspension seems tight.         *Appears to have been maintained which is worth its weight in gold        *Cracked windshield (not in driver's view)        *Check engine light, tire pressure light, AWD light (likely due to a wheel bearing)","https://cdn.frazerphotos.com/22489/22489_000004337_91mqcre.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_24aphjc.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_wwinii3.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_4ce4ik4.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_ymo2jwn.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_italwsw.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_jac065y.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_5wnwy4n.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_7qdv5lt.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_bmoy4rn.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_3nxg6os.jpg,https://cdn.frazerphotos.com/22489/22489_000004337_krekuaq.jpg,https://cdn.frazerphotos.com/22489/22489_4337_3916.jpg,https://cdn.frazerphotos.com/22489/22489_4337_3915.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4282","Used","CHEVROLET","SILVERADO 1500","2011","    4500.00","227795","Pick-Up","GRAY","","4","8 Cyl","Gasoline","Automatic","4WD","","3GCPKSE31BG317050","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Active keyless entry, Daytime Running Lights, Dual Airbags Front Head and Side, Active Seatbelts, Passenger Airbag Sensor, Crew Cab, Short Bed, All Wheel ABS, 1/2 Ton","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/cFActwcPORs         Just the Basics:         *Nice looking, lifted Chevy with normal Chevy cosmetic stuff         *Newer transmission-175K miles         *Drives good. Accelerates well. Stops solid.         *Tires-Matching @ Least 75% tread         *Obvious rear end damage-Tailgate doesn't open         *ABS/Trac Light     Needs a little bit of ''button love''-climate control, windows     4x4 seems to work, but service 4x4 light is on     *    Louder exhaust, rusty underneath","https://cdn.frazerphotos.com/22489/22489_000004282_sm23x30.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_z2zzeer.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_wtpzyoa.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_4pu9j1n.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_gwo40fv.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_p4dzusq.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_iq31omn.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_ozvrtah.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_oem9ito.jpg,https://cdn.frazerphotos.com/22489/22489_000004282_sd0pzpv.jpg,https://cdn.frazerphotos.com/22489/22489_4282_3894.jpg,https://cdn.frazerphotos.com/22489/22489_4282_3895.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4252","Used","DODGE","CHARGER","2018","   23500.00","573","Sedan","RED","BLACK","4","8 Cyl","Gasoline","Automatic","RWD","","2C3CDXGJ7JH230452","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Sentry Key, Keyless Entry, Alarm, Daytime Running Lights, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","","https://cdn.frazerphotos.com/22489/22489_000004252_3n67mgp.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_ix642ns.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_dj3bj8h.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_o73docm.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_c7ujfhn.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_0uo8ajb.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_bucapii.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_9isg5hw.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_gnglhg7.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_hnemtzg.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_92ajjkt.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_zgyxcs4.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_kab6gud.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_5naaplm.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_fy6kkg0.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_q8c77ha.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_ywqceky.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_ctccbfw.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_y55lqw2.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_367hlu1.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_r7a8npz.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_l0fvs29.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_tvmf5fs.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_dkpfuoj.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_5uldp79.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_9zurr3q.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_gdayt27.jpg,https://cdn.frazerphotos.com/22489/22489_000004252_ib9fb34.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4160","Used","CHRYSLER","PACIFICA","2020","   13500.00","206000","Van","GRAY","GRAY","4","6 Cyl","Gasoline","Automatic","AWD","","2C4RC3BG8LR278357","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Sentry Key, Keyless Entry, Alarm, Daytime Running Lights, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","","https://cdn.frazerphotos.com/22489/22489_000004160_nom3r2g.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_x4udfrr.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_5ojclbl.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_z59ax0s.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_zmoa7ih.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_vyzp67e.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_uri4ouu.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_k7n907e.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_8auxgnk.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_3w6j9dc.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_mfwx9pz.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_fch7lat.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_hlkidh2.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_vxqs7xz.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_xycszng.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_sbovwhb.jpg,https://cdn.frazerphotos.com/22489/22489_000004160_3tdywdt.jpg"
